OverallQual,GarageCars,GrLivArea,ExterQual,TotalBsmtSF,BsmtQual,FullBath,BsmtFinSF1,KitchenQual,YearBuilt,Neighborhood,CentralAir,2ndFlrSF,LotArea,OverallCond,FireplaceQu,YearRemodAdd,GarageFinish,KitchenAbvGr,GarageType,LandContour,MSZoning,LotFrontage,SaleCondition,BsmtFullBath,RoofMatl,BsmtExposure,HalfBath,BedroomAbvGr,GarageYrBlt,BsmtFinType1,SalePrice
5,1,965,3.0,828,4.0,1,641,3.0,1965,20.0,1.0,0,7800,5,0.0,1965,1.0,1,1.0,3.0,2.0,60.0,0.0,1,1.0,3.0,0,3,1979,1.0,119900
5,1,768,3.0,768,2.0,1,660,3.0,1972,5.0,1.0,0,7200,8,0.0,2003,3.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,0.0,0,2,1974,2.0,133900
5,2,1968,3.0,784,4.0,2,562,3.0,1969,11.0,1.0,800,11075,4,1.0,1969,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,0.0,1,4,1969,0.0,172000
6,0,980,3.0,945,2.0,2,945,3.0,1975,7.0,1.0,0,9400,5,0.0,1975,0.0,0,0.0,3.0,3.0,35.0,1.0,0,5.0,1.0,0,4,0,2.0,127500
6,2,1958,3.0,979,2.0,2,484,3.0,1946,6.0,0.0,979,7136,6,0.0,1950,1.0,2,5.0,1.0,2.0,82.0,4.0,0,1.0,3.0,0,4,1946,5.0,145000
6,2,1229,3.0,561,2.0,1,285,3.0,1980,1.0,1.0,668,1300,6,3.0,1980,3.0,1,5.0,3.0,4.0,24.0,4.0,0,1.0,3.0,1,2,1980,0.0,124000
5,2,1057,3.0,1057,4.0,1,417,3.0,1962,19.0,1.0,0,7420,5,0.0,1962,3.0,1,1.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,1977,5.0,132000
7,2,1337,2.0,1337,2.0,2,699,2.0,2003,5.0,1.0,0,8450,5,0.0,2003,2.0,1,5.0,3.0,3.0,65.0,4.0,1,1.0,2.0,0,3,2003,2.0,185000
7,2,1416,2.0,696,2.0,2,604,2.0,1999,21.0,1.0,720,2572,5,0.0,1999,1.0,1,1.0,3.0,1.0,24.0,4.0,1,1.0,3.0,1,3,1999,0.0,155000
5,0,858,3.0,858,4.0,1,696,3.0,1958,3.0,1.0,0,7207,7,0.0,2008,0.0,1,0.0,3.0,3.0,50.0,4.0,1,1.0,1.0,0,2,0,1.0,116500
6,2,2872,3.0,1330,2.0,2,896,3.0,1977,14.0,1.0,1330,12227,7,3.0,1995,3.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,1,4,1977,0.0,272000
6,2,1548,3.0,804,2.0,2,556,2.0,1976,13.0,1.0,744,2308,6,3.0,1976,1.0,1,1.0,3.0,3.0,24.0,4.0,1,1.0,3.0,1,3,1976,0.0,155000
9,2,1800,2.0,1800,0.0,2,0,0.0,2007,5.0,1.0,0,11923,5,0.0,2007,3.0,1,5.0,3.0,3.0,122.0,4.0,0,1.0,3.0,0,2,2007,6.0,239000
7,2,1894,2.0,817,2.0,2,624,2.0,2002,23.0,1.0,1070,11316,5,4.0,2003,3.0,1,3.0,3.0,3.0,80.0,4.0,1,1.0,3.0,1,4,2002,2.0,214900
6,2,1484,2.0,783,2.0,2,0,2.0,2005,8.0,1.0,701,10237,5,4.0,2007,3.0,1,5.0,3.0,3.0,65.0,5.0,0,1.0,3.0,1,3,2005,6.0,178900
5,1,1308,2.0,728,4.0,1,428,3.0,1940,6.0,1.0,332,9600,7,3.0,1950,1.0,1,1.0,1.0,3.0,130.0,4.0,1,1.0,3.0,1,2,1940,5.0,160000
5,1,1098,3.0,1098,4.0,1,902,3.0,1955,12.0,1.0,0,7390,7,0.0,1955,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1955,0.0,135000
3,0,968,3.0,600,4.0,1,0,3.0,1910,17.0,0.0,368,5925,6,0.0,1950,0.0,1,0.0,3.0,4.0,50.0,0.0,0,1.0,3.0,0,2,0,6.0,37900
6,1,1095,3.0,588,4.0,1,513,3.0,1958,12.0,1.0,0,10382,5,0.0,1958,2.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,1.0,0,2,1958,0.0,140000
4,0,1192,3.0,720,4.0,1,0,3.0,1949,12.0,0.0,472,10800,4,0.0,1950,0.0,1,0.0,3.0,3.0,60.0,0.0,0,1.0,3.0,1,4,0,6.0,135000
7,2,1626,2.0,764,2.0,2,567,2.0,2003,16.0,1.0,862,2268,5,0.0,2004,2.0,1,3.0,3.0,3.0,36.0,4.0,0,1.0,3.0,0,2,2003,2.0,173000
6,1,918,3.0,918,2.0,2,0,3.0,1979,20.0,1.0,0,7892,5,3.0,1979,1.0,1,5.0,3.0,3.0,55.0,4.0,0,1.0,3.0,0,2,1979,6.0,99500
7,2,1428,2.0,1428,2.0,2,0,2.0,2007,21.0,1.0,0,11639,5,0.0,2008,3.0,1,5.0,3.0,1.0,95.0,5.0,0,1.0,3.0,0,3,2007,6.0,182000
7,2,2019,3.0,728,2.0,1,0,2.0,1910,3.0,0.0,883,11414,8,0.0,1993,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,3,1997,6.0,167500
7,2,1382,2.0,673,2.0,2,641,2.0,2000,21.0,1.0,709,2651,5,0.0,2000,1.0,1,1.0,3.0,1.0,0.0,4.0,1,1.0,3.0,1,3,2000,2.0,165000
4,0,869,3.0,440,2.0,1,0,1.0,1923,3.0,1.0,0,5900,7,0.0,1958,0.0,1,0.0,0.0,3.0,51.0,4.0,0,1.0,3.0,0,2,0,6.0,85500
7,2,1241,2.0,1241,2.0,1,1106,2.0,2006,21.0,1.0,0,4274,5,0.0,2007,3.0,1,5.0,3.0,1.0,35.0,5.0,1,1.0,3.0,1,1,2007,2.0,199900
4,2,894,3.0,894,4.0,1,552,3.0,1954,7.0,1.0,0,9450,5,0.0,1954,1.0,1,1.0,0.0,3.0,68.0,0.0,0,1.0,3.0,0,3,1999,3.0,110000
5,2,1121,3.0,1121,4.0,1,651,3.0,1963,19.0,1.0,0,8816,6,0.0,1963,1.0,1,1.0,3.0,3.0,80.0,4.0,1,1.0,3.0,0,3,1963,5.0,139000
7,2,999,0.0,944,4.0,1,867,0.0,1961,12.0,1.0,0,12122,9,0.0,2007,2.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,0.0,0,3,1961,0.0,178400
8,3,2612,2.0,1225,2.0,2,854,2.0,1998,15.0,1.0,1336,12203,5,3.0,1999,3.0,1,5.0,3.0,3.0,98.0,4.0,1,1.0,3.0,1,4,1998,2.0,336000
7,2,1266,2.0,1266,2.0,2,0,2.0,2007,0.0,1.0,0,3182,5,4.0,2007,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,0.0,0,2,2007,6.0,159895
8,2,2290,2.0,1128,2.0,2,0,2.0,2002,5.0,1.0,1141,11250,5,4.0,2002,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,2.0,1,4,2002,6.0,255900
5,2,1734,3.0,0,3.0,2,0,2.0,1977,11.0,1.0,432,10125,5,0.0,1977,1.0,2,5.0,3.0,3.0,75.0,4.0,0,1.0,4.0,0,4,1977,4.0,126000
5,1,1164,3.0,1164,4.0,1,1040,3.0,1950,7.0,0.0,0,10880,5,0.0,1950,1.0,1,1.0,3.0,3.0,68.0,4.0,1,1.0,3.0,0,3,1950,0.0,125000
6,1,1635,3.0,485,4.0,1,0,2.0,1910,17.0,1.0,634,5310,8,0.0,2003,1.0,1,5.0,3.0,4.0,59.0,4.0,0,1.0,3.0,0,2,1950,6.0,117000
9,3,1940,0.0,1930,0.0,2,1646,0.0,2009,16.0,1.0,0,10159,5,4.0,2010,3.0,1,5.0,3.0,3.0,83.0,5.0,1,1.0,0.0,1,3,2010,2.0,395192
6,2,2030,3.0,848,4.0,2,156,2.0,1976,14.0,1.0,912,12046,6,3.0,1976,3.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,1976,3.0,195000
7,2,1576,2.0,770,2.0,2,0,2.0,2006,21.0,1.0,798,8125,5,0.0,2006,2.0,1,5.0,3.0,1.0,65.0,5.0,0,1.0,3.0,1,3,2006,6.0,197000
8,3,2392,2.0,1396,2.0,2,1074,2.0,1997,15.0,1.0,985,9452,5,3.0,1998,3.0,1,5.0,3.0,3.0,82.0,4.0,1,1.0,3.0,1,3,1997,2.0,348000
8,2,1742,2.0,916,4.0,1,216,2.0,1882,17.0,1.0,826,17671,9,4.0,1986,1.0,1,5.0,3.0,4.0,121.0,4.0,0,1.0,3.0,1,4,1925,1.0,168000
6,2,1851,3.0,822,4.0,2,536,2.0,1964,12.0,1.0,831,9760,8,2.0,1993,2.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,1.0,1,3,1964,1.0,187000
6,2,1500,3.0,750,2.0,2,0,2.0,2005,5.0,1.0,750,8846,5,0.0,2006,2.0,1,5.0,3.0,3.0,68.0,5.0,0,1.0,3.0,1,3,2005,6.0,173900
10,3,1718,0.0,1700,0.0,2,1172,0.0,2006,16.0,1.0,0,12456,5,4.0,2007,3.0,1,5.0,3.0,3.0,96.0,4.0,1,1.0,1.0,0,3,2008,2.0,337500
4,1,1230,3.0,747,4.0,1,384,3.0,1946,3.0,1.0,456,4712,7,0.0,1950,1.0,1,1.0,3.0,3.0,51.0,0.0,1,1.0,3.0,1,3,1946,0.0,121600
5,1,1050,3.0,1050,4.0,1,915,3.0,1961,12.0,1.0,0,10659,6,0.0,1961,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1961,5.0,136500
6,2,1442,3.0,1442,4.0,2,0,3.0,1970,14.0,1.0,0,11717,6,3.0,1970,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,2,1970,6.0,185000
3,1,1077,3.0,1007,4.0,1,0,3.0,1922,9.0,0.0,0,9786,4,4.0,1950,1.0,1,1.0,3.0,4.0,60.0,4.0,0,1.0,3.0,0,3,1922,6.0,91000
7,2,1208,2.0,1187,2.0,2,686,2.0,2006,5.0,1.0,0,6762,5,0.0,2006,2.0,1,5.0,3.0,3.0,64.0,4.0,1,1.0,0.0,0,2,2006,2.0,206000
3,2,944,3.0,0,3.0,1,0,1.0,1952,7.0,0.0,0,10206,3,0.0,1952,1.0,1,1.0,3.0,3.0,74.0,4.0,0,5.0,4.0,0,2,1956,4.0,82000
5,1,691,3.0,691,1.0,1,0,0.0,1920,17.0,1.0,0,5400,6,0.0,1950,1.0,1,1.0,3.0,3.0,60.0,0.0,0,1.0,3.0,0,2,1920,6.0,86000
8,3,1574,2.0,1574,2.0,2,24,2.0,2006,21.0,1.0,0,11957,5,4.0,2006,2.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,3.0,0,3,2006,2.0,232000
5,2,1680,3.0,1680,4.0,2,0,3.0,1976,14.0,1.0,0,11500,6,0.0,1976,1.0,2,1.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,4,1976,6.0,136905
7,2,1504,2.0,1346,2.0,2,16,2.0,2005,0.0,1.0,0,3182,5,4.0,2006,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,3.0,0,1,2005,2.0,181000
5,1,985,2.0,985,2.0,2,595,3.0,1977,5.0,1.0,0,8385,8,0.0,1977,1.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,0.0,0,3,1977,2.0,149900
6,2,1657,3.0,1657,2.0,2,1237,3.0,1970,12.0,1.0,0,12155,3,3.0,1970,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,3,1970,3.0,163500
4,1,1092,3.0,546,4.0,1,273,3.0,1970,10.0,1.0,546,2217,4,0.0,1970,2.0,1,5.0,3.0,4.0,21.0,4.0,0,1.0,3.0,1,3,1970,1.0,88000
7,2,1710,2.0,1710,0.0,2,0,2.0,2004,11.0,1.0,0,12118,5,4.0,2005,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,2.0,0,3,2004,6.0,240000
5,0,1522,3.0,1008,4.0,2,0,3.0,1926,18.0,1.0,0,6000,5,0.0,1950,0.0,1,0.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,4,0,6.0,102000
5,1,1271,3.0,720,4.0,2,0,3.0,1948,19.0,1.0,551,21286,5,4.0,1950,1.0,1,5.0,3.0,3.0,115.0,4.0,0,1.0,3.0,0,4,1948,6.0,135000
5,0,1664,3.0,0,3.0,2,0,3.0,1965,7.0,0.0,0,9825,5,0.0,1965,0.0,2,0.0,3.0,3.0,75.0,4.0,0,1.0,4.0,0,4,0,4.0,100000
6,1,1502,3.0,602,4.0,1,0,2.0,1923,6.0,1.0,602,10592,7,3.0,1996,1.0,1,1.0,3.0,3.0,55.0,4.0,0,1.0,3.0,1,3,1923,6.0,165000
5,1,1022,3.0,1022,4.0,1,247,3.0,1910,17.0,0.0,0,7200,4,0.0,2006,1.0,1,1.0,3.0,4.0,60.0,4.0,1,1.0,3.0,0,2,1956,0.0,85000
6,1,1082,3.0,1082,4.0,1,336,3.0,1948,12.0,1.0,0,11664,5,4.0,1950,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,2,1948,1.0,119200
8,2,1665,2.0,810,2.0,2,643,2.0,2001,14.0,1.0,855,8400,6,0.0,2001,3.0,1,5.0,3.0,3.0,70.0,4.0,1,1.0,3.0,1,3,2001,2.0,227000
7,2,1504,2.0,1504,2.0,2,690,2.0,1996,5.0,1.0,0,11883,5,3.0,1996,3.0,1,5.0,3.0,3.0,73.0,4.0,1,1.0,1.0,0,3,1996,2.0,203000
8,2,1360,2.0,1220,2.0,1,1036,2.0,1984,22.0,1.0,0,5814,5,5.0,1984,2.0,1,5.0,3.0,3.0,0.0,0.0,1,1.0,0.0,0,1,1984,2.0,187500
7,2,1472,2.0,384,2.0,2,0,2.0,1991,8.0,1.0,670,10784,5,3.0,1992,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1991,6.0,160000
7,2,1506,2.0,1362,2.0,2,16,2.0,2005,0.0,1.0,0,3013,5,4.0,2005,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,1.0,0,2,2005,2.0,213490
4,2,1132,3.0,1132,2.0,1,1024,2.0,2005,7.0,1.0,0,7024,5,0.0,2005,3.0,1,5.0,3.0,3.0,60.0,4.0,1,1.0,3.0,1,2,2005,2.0,176000
7,2,1220,2.0,1199,2.0,2,684,2.0,2006,5.0,1.0,0,7406,5,0.0,2006,2.0,1,5.0,3.0,3.0,64.0,5.0,1,1.0,0.0,0,2,2006,2.0,194000
5,1,1248,3.0,912,4.0,1,324,3.0,1930,17.0,1.0,336,9439,5,0.0,1950,1.0,1,1.0,3.0,4.0,52.0,4.0,0,1.0,3.0,0,2,1957,3.0,87000
7,2,1504,2.0,1346,2.0,2,16,2.0,2005,0.0,1.0,0,3182,5,4.0,2006,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,3.0,0,2,2005,2.0,191000
8,2,2898,2.0,1565,2.0,2,1165,2.0,1976,23.0,1.0,0,15498,6,4.0,1976,3.0,1,5.0,3.0,3.0,0.0,0.0,1,6.0,0.0,0,2,1976,0.0,287000
5,2,882,3.0,882,4.0,1,138,3.0,1972,5.0,1.0,0,7700,5,0.0,1972,1.0,1,1.0,3.0,3.0,70.0,4.0,1,1.0,3.0,0,3,1980,3.0,112500
5,2,1264,3.0,1268,4.0,1,697,3.0,1960,12.0,1.0,0,9300,5,4.0,1960,1.0,1,5.0,3.0,3.0,73.0,4.0,1,1.0,3.0,0,3,1960,5.0,167500
8,3,1646,2.0,1638,2.0,2,1513,2.0,2007,23.0,1.0,0,9520,5,4.0,2008,2.0,1,5.0,1.0,3.0,71.0,5.0,1,1.0,1.0,0,3,2008,2.0,293077
5,1,1376,3.0,768,4.0,1,368,3.0,1941,12.0,1.0,408,9492,5,4.0,1950,1.0,1,5.0,3.0,3.0,79.0,4.0,1,1.0,3.0,0,3,1941,5.0,105000
6,1,1218,3.0,672,4.0,1,317,3.0,1972,2.0,1.0,546,1680,7,0.0,1972,1.0,1,1.0,3.0,4.0,21.0,4.0,0,1.0,3.0,1,3,1972,1.0,118000
5,0,1928,3.0,686,4.0,2,0,3.0,1916,18.0,1.0,980,7082,8,0.0,1995,0.0,2,0.0,3.0,2.0,0.0,4.0,0,1.0,2.0,0,5,0,6.0,160000
7,2,3082,3.0,824,4.0,2,523,3.0,1920,18.0,1.0,998,15863,3,3.0,1970,3.0,1,4.0,3.0,3.0,102.0,4.0,1,1.0,3.0,1,5,1970,2.0,197000
8,3,2520,2.0,1338,2.0,2,1012,2.0,1993,15.0,1.0,1168,14541,7,3.0,1993,2.0,1,5.0,3.0,3.0,0.0,0.0,1,1.0,3.0,1,5,1993,2.0,310000
7,3,1654,2.0,1654,2.0,2,986,2.0,2002,5.0,1.0,0,8125,5,0.0,2002,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,2002,2.0,230000
5,1,954,3.0,920,1.0,1,0,1.0,1938,6.0,1.0,0,6305,7,4.0,1950,1.0,1,4.0,0.0,3.0,50.0,4.0,0,1.0,3.0,0,2,1938,6.0,119750
4,1,845,3.0,0,3.0,1,0,3.0,1957,7.0,0.0,0,11500,3,0.0,1957,1.0,1,1.0,3.0,3.0,0.0,4.0,0,1.0,4.0,0,3,1957,4.0,84000
9,3,1620,2.0,1620,0.0,2,1022,0.0,2007,23.0,1.0,0,12898,5,5.0,2008,3.0,1,5.0,1.0,3.0,89.0,4.0,1,1.0,1.0,0,2,2008,2.0,315500
8,2,2263,2.0,1055,2.0,2,0,2.0,2001,5.0,1.0,1208,9240,5,3.0,2002,3.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,2001,6.0,287000
4,0,1344,3.0,546,4.0,1,0,3.0,1970,10.0,1.0,546,1533,6,3.0,2008,0.0,1,0.0,3.0,4.0,21.0,4.0,0,1.0,3.0,1,3,0,6.0,97000
4,1,630,3.0,630,2.0,1,509,3.0,1970,10.0,1.0,0,1477,4,0.0,1970,1.0,1,5.0,3.0,4.0,21.0,4.0,1,1.0,0.0,0,1,1970,2.0,80000
5,2,1803,3.0,1134,4.0,2,168,3.0,1957,19.0,1.0,0,13125,4,3.0,2000,2.0,1,5.0,3.0,3.0,88.0,4.0,1,1.0,3.0,0,3,1957,5.0,155000
6,2,1632,3.0,800,4.0,1,400,2.0,1966,14.0,1.0,832,9130,8,0.0,2000,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,1966,2.0,173000
6,2,1306,2.0,1306,2.0,2,900,2.0,2005,16.0,1.0,0,5381,5,4.0,2005,2.0,1,5.0,3.0,3.0,34.0,4.0,1,1.0,0.0,0,1,2005,0.0,196000
7,2,2329,3.0,1475,2.0,2,1085,2.0,1990,20.0,1.0,797,11839,5,5.0,1990,1.0,1,5.0,3.0,3.0,86.0,4.0,1,1.0,3.0,1,4,1990,2.0,262280
8,2,2524,2.0,2524,2.0,2,1104,2.0,1981,14.0,1.0,0,9600,5,4.0,1981,3.0,1,5.0,3.0,3.0,80.0,4.0,1,7.0,3.0,1,4,1981,0.0,278000
3,2,1733,3.0,0,3.0,2,0,3.0,1955,7.0,1.0,0,13680,5,4.0,1955,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,4.0,0,4,1955,4.0,139600
9,3,2868,2.0,1992,0.0,3,240,0.0,2005,22.0,1.0,876,16056,5,4.0,2006,3.0,1,3.0,3.0,3.0,85.0,5.0,0,1.0,0.0,1,4,2005,2.0,556581
5,2,990,3.0,990,2.0,1,686,3.0,1994,5.0,1.0,0,9245,5,0.0,1995,1.0,1,1.0,3.0,3.0,57.0,4.0,0,1.0,3.0,0,3,1996,2.0,145000
5,2,1771,3.0,0,3.0,1,0,3.0,1960,11.0,1.0,0,21750,4,3.0,2006,1.0,1,5.0,3.0,3.0,100.0,4.0,0,1.0,4.0,0,3,1960,4.0,115000
4,1,930,3.0,0,3.0,1,0,2.0,1946,7.0,1.0,0,11100,7,0.0,2006,1.0,1,1.0,2.0,3.0,60.0,0.0,0,1.0,4.0,0,2,1946,4.0,84900
7,2,1302,2.0,1302,2.0,2,0,2.0,2007,8.0,1.0,0,8993,5,0.0,2007,3.0,1,5.0,3.0,3.0,73.0,5.0,0,1.0,0.0,0,3,2007,6.0,176485
7,2,1316,2.0,1316,2.0,2,0,2.0,2007,5.0,1.0,0,11175,5,4.0,2007,3.0,1,5.0,3.0,3.0,103.0,5.0,0,1.0,0.0,0,3,2007,6.0,200141
6,2,1977,3.0,816,4.0,1,442,3.0,1964,12.0,1.0,850,9500,6,3.0,1978,2.0,1,5.0,3.0,3.0,100.0,4.0,0,1.0,3.0,1,4,1964,5.0,165000
5,1,1526,3.0,1216,4.0,1,383,3.0,1957,7.0,1.0,0,8562,6,4.0,2002,1.0,1,4.0,3.0,3.0,68.0,4.0,0,1.0,0.0,0,4,1957,5.0,144500
8,2,1989,2.0,1065,2.0,2,932,2.0,2002,5.0,1.0,898,11367,5,4.0,2002,3.0,1,5.0,3.0,3.0,90.0,4.0,1,1.0,2.0,1,3,2002,2.0,255000
6,2,1523,3.0,1193,2.0,2,644,3.0,1976,14.0,1.0,0,11361,5,3.0,1976,3.0,1,5.0,3.0,3.0,104.0,0.0,0,1.0,3.0,0,3,1976,0.0,180000
7,2,1364,2.0,1364,2.0,2,659,2.0,2005,16.0,1.0,0,7052,5,4.0,2005,2.0,1,5.0,3.0,3.0,43.0,4.0,1,1.0,0.0,0,2,2005,2.0,185850
7,2,1850,2.0,973,2.0,2,595,2.0,1994,15.0,1.0,871,29959,6,4.0,1994,3.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1994,2.0,248000
9,3,2184,0.0,1104,0.0,2,936,0.0,2008,16.0,1.0,1054,11308,5,4.0,2008,3.0,1,5.0,3.0,3.0,96.0,4.0,1,1.0,0.0,1,3,2008,2.0,335000
6,2,1991,3.0,854,4.0,1,297,3.0,1932,6.0,1.0,895,11275,7,4.0,1950,1.0,1,1.0,1.0,3.0,0.0,4.0,0,1.0,2.0,1,3,1977,5.0,220000
8,2,1338,2.0,1338,2.0,2,616,2.0,2001,22.0,1.0,0,4920,5,0.0,2001,3.0,1,5.0,3.0,3.0,41.0,4.0,1,1.0,2.0,0,2,2001,2.0,213500
3,3,894,1.0,894,4.0,1,0,3.0,1935,9.0,1.0,0,18000,4,0.0,1950,2.0,1,1.0,2.0,0.0,120.0,4.0,0,1.0,3.0,0,2,1994,6.0,81000
5,2,2337,3.0,662,4.0,2,0,3.0,1900,17.0,0.0,915,13600,5,0.0,1950,1.0,2,1.0,3.0,4.0,85.0,4.0,0,1.0,3.0,0,5,1945,6.0,90000
6,2,1103,3.0,1103,4.0,1,397,2.0,1925,17.0,1.0,0,6000,6,4.0,1980,1.0,1,1.0,3.0,4.0,50.0,4.0,0,1.0,3.0,0,2,1976,1.0,110500
5,2,1154,3.0,1154,4.0,1,740,3.0,1966,12.0,1.0,0,11000,6,1.0,1966,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,2.0,1,3,1966,1.0,154000
7,2,2260,2.0,1306,0.0,2,1201,2.0,1996,4.0,1.0,954,14000,5,0.0,1997,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,1.0,1,3,1996,2.0,328000
6,2,1571,2.0,799,2.0,2,0,3.0,1993,8.0,1.0,772,7837,7,3.0,1994,2.0,1,5.0,3.0,3.0,59.0,4.0,0,1.0,3.0,1,3,1993,6.0,178000
6,2,1611,3.0,780,4.0,1,674,3.0,1964,12.0,1.0,813,9760,6,0.0,1964,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,1.0,1,4,1964,2.0,167900
6,2,2521,3.0,942,2.0,2,837,3.0,1973,10.0,1.0,1230,3964,4,4.0,1973,3.0,1,5.0,3.0,4.0,42.0,4.0,1,1.0,3.0,1,5,1973,0.0,151400
5,2,893,3.0,845,4.0,1,220,2.0,1949,12.0,1.0,0,9600,7,0.0,2003,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,2,1985,0.0,135000
5,1,1048,3.0,1048,4.0,1,586,3.0,1956,12.0,1.0,0,10152,5,0.0,1956,1.0,1,5.0,3.0,3.0,72.0,4.0,1,1.0,3.0,0,3,1956,1.0,135000
6,2,1556,3.0,727,4.0,1,298,3.0,1968,14.0,1.0,727,11700,6,0.0,1968,1.0,1,5.0,3.0,3.0,78.0,4.0,0,1.0,3.0,1,4,1968,5.0,154000
5,1,1456,3.0,810,1.0,1,0,3.0,1948,7.0,1.0,454,7585,3,3.0,1950,1.0,1,1.0,3.0,3.0,50.0,4.0,1,1.0,2.0,0,4,1954,6.0,91500
6,2,1426,3.0,690,4.0,1,535,3.0,1977,7.0,1.0,728,7950,6,0.0,1977,3.0,1,5.0,0.0,3.0,75.0,4.0,0,1.0,3.0,1,3,1977,1.0,159500
7,3,1240,2.0,1240,2.0,2,0,2.0,2006,5.0,1.0,0,8556,5,0.0,2006,2.0,1,5.0,3.0,3.0,74.0,4.0,0,1.0,0.0,0,2,2006,6.0,194000
7,1,1740,3.0,800,4.0,1,410,3.0,1940,6.0,1.0,780,13125,6,4.0,1984,1.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,3.0,1,3,1940,1.0,219500
5,2,1466,3.0,796,1.0,2,626,2.0,1936,17.0,1.0,370,10800,8,3.0,1989,1.0,1,5.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,3,1950,0.0,170000
5,1,1096,3.0,1096,4.0,1,75,3.0,1969,12.0,1.0,0,15870,5,0.0,1969,3.0,1,5.0,3.0,3.0,0.0,0.0,1,1.0,2.0,0,3,1969,1.0,138800
6,2,848,2.0,848,2.0,1,662,2.0,2004,5.0,1.0,0,4435,5,4.0,2004,2.0,1,5.0,3.0,4.0,37.0,4.0,1,1.0,2.0,0,1,2004,2.0,155900
5,1,990,3.0,990,2.0,1,495,3.0,1994,5.0,1.0,0,8775,5,0.0,1994,1.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,0,3,1996,2.0,126000
6,2,1258,2.0,1258,4.0,2,656,2.0,1971,14.0,1.0,0,11040,7,0.0,2004,2.0,1,5.0,3.0,3.0,80.0,0.0,0,1.0,3.0,0,3,1971,0.0,145000
5,1,1040,3.0,1040,4.0,1,824,3.0,1963,19.0,1.0,0,7500,5,0.0,1963,3.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,3.0,1,3,1963,0.0,133000
7,2,1459,2.0,1459,2.0,2,0,2.0,2002,5.0,1.0,0,8749,5,4.0,2002,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,2002,6.0,192000
6,1,1251,3.0,1251,4.0,1,553,3.0,1964,12.0,1.0,0,8800,6,4.0,1964,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,3.0,0,3,1964,1.0,160000
6,2,1498,3.0,691,2.0,2,592,3.0,1995,8.0,1.0,807,13031,5,3.0,1996,3.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1995,0.0,187500
6,2,996,3.0,936,2.0,1,747,2.0,1992,20.0,1.0,0,9069,6,0.0,1992,1.0,1,5.0,3.0,3.0,73.0,4.0,1,1.0,0.0,0,2,1992,2.0,147000
4,1,1092,3.0,546,4.0,1,334,3.0,1973,10.0,1.0,546,1974,5,0.0,1973,2.0,1,5.0,3.0,4.0,0.0,4.0,0,1.0,3.0,1,3,1973,1.0,83500
8,3,1953,2.0,1082,2.0,2,0,2.0,2005,21.0,1.0,871,10574,5,4.0,2006,2.0,1,5.0,3.0,1.0,85.0,4.0,0,1.0,2.0,1,3,2005,6.0,252000
