OverallQual,GarageCars,ExterQual,BsmtQual,GrLivArea,GarageFinish,FullBath,GarageType,FireplaceQu,KitchenQual,TotalBsmtSF,2ndFlrSF,CentralAir,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,YearRemodAdd,Fireplaces,LandContour,YearBuilt,BsmtFinType1,GarageCond,LotArea,BsmtExposure,GarageArea,HalfBath,KitchenAbvGr,MSZoning,Neighborhood,OpenPorchSF,SalePrice
7,2,2.0,2.0,1506,3.0,2,5.0,4.0,2.0,1362,0,1.0,1506,16,6,2005,1,3.0,2005,2.0,5.0,3013,1.0,440,0,1,3.0,0.0,20,213490
4,2,3.0,2.0,1132,3.0,1,5.0,0.0,2.0,1132,0,1.0,1132,1024,5,2005,0,3.0,2005,2.0,5.0,7024,3.0,451,1,1,3.0,7.0,64,176000
7,2,2.0,2.0,1220,2.0,2,5.0,0.0,2.0,1199,0,1.0,1220,684,6,2006,0,3.0,2006,2.0,5.0,7406,0.0,632,0,1,3.0,5.0,54,194000
5,1,3.0,4.0,1248,1.0,1,1.0,0.0,3.0,912,336,1.0,912,324,6,1950,0,3.0,1930,3.0,1.0,9439,3.0,160,0,1,4.0,17.0,0,87000
7,2,2.0,2.0,1504,3.0,2,5.0,4.0,2.0,1346,0,1.0,1504,16,7,2006,1,3.0,2005,2.0,5.0,3182,3.0,437,0,1,3.0,0.0,20,191000
8,2,2.0,2.0,2898,3.0,2,5.0,4.0,2.0,1565,0,1.0,2898,1165,10,1976,1,3.0,1976,0.0,5.0,15498,0.0,665,0,1,3.0,23.0,72,287000
5,2,3.0,4.0,882,1.0,1,1.0,0.0,3.0,882,0,1.0,882,138,5,1972,0,3.0,1972,3.0,5.0,7700,3.0,461,0,1,3.0,5.0,0,112500
5,2,3.0,4.0,1264,1.0,1,5.0,4.0,3.0,1268,0,1.0,1264,697,6,1960,2,3.0,1960,5.0,5.0,9300,3.0,461,0,1,3.0,12.0,0,167500
8,3,2.0,2.0,1646,2.0,2,5.0,4.0,2.0,1638,0,1.0,1646,1513,7,2008,1,1.0,2007,2.0,5.0,9520,1.0,800,0,1,3.0,23.0,44,293077
5,1,3.0,4.0,1376,1.0,1,5.0,4.0,3.0,768,408,1.0,968,368,6,1950,1,3.0,1941,5.0,5.0,9492,3.0,240,0,1,3.0,12.0,0,105000
6,1,3.0,4.0,1218,1.0,1,1.0,0.0,3.0,672,546,1.0,672,317,7,1972,0,3.0,1972,1.0,5.0,1680,3.0,264,1,1,4.0,2.0,28,118000
5,0,3.0,4.0,1928,0.0,2,0.0,0.0,3.0,686,980,1.0,948,0,10,1995,0,3.0,1916,6.0,3.0,7082,2.0,0,0,2,2.0,18.0,0,160000
7,2,3.0,4.0,3082,3.0,2,4.0,3.0,3.0,824,998,1.0,1687,523,12,1970,2,3.0,1920,2.0,5.0,15863,3.0,672,1,1,3.0,18.0,63,197000
8,3,2.0,2.0,2520,2.0,2,5.0,3.0,2.0,1338,1168,1.0,1352,1012,10,1993,1,3.0,1993,2.0,5.0,14541,3.0,796,1,1,3.0,15.0,55,310000
7,3,2.0,2.0,1654,1.0,2,5.0,0.0,2.0,1654,0,1.0,1654,986,6,2002,0,3.0,2002,2.0,5.0,8125,3.0,900,0,1,3.0,5.0,136,230000
5,1,3.0,1.0,954,1.0,1,4.0,4.0,1.0,920,0,1.0,954,0,5,1950,1,0.0,1938,6.0,5.0,6305,3.0,240,0,1,3.0,6.0,0,119750
4,1,3.0,3.0,845,1.0,1,1.0,0.0,3.0,0,0,0.0,845,0,5,1957,0,3.0,1957,4.0,5.0,11500,4.0,290,0,1,3.0,7.0,0,84000
9,3,2.0,0.0,1620,3.0,2,5.0,5.0,0.0,1620,0,1.0,1620,1022,6,2008,1,1.0,2007,2.0,5.0,12898,1.0,912,0,1,3.0,23.0,0,315500
8,2,2.0,2.0,2263,3.0,2,3.0,3.0,2.0,1055,1208,1.0,1055,0,7,2002,1,3.0,2001,6.0,5.0,9240,3.0,905,1,1,3.0,5.0,45,287000
4,0,3.0,4.0,1344,0.0,1,0.0,3.0,3.0,546,546,1.0,798,0,6,2008,1,3.0,1970,6.0,3.0,1533,3.0,0,1,1,4.0,10.0,0,97000
4,1,3.0,2.0,630,1.0,1,5.0,0.0,3.0,630,0,1.0,630,509,3,1970,0,3.0,1970,2.0,5.0,1477,0.0,286,0,1,4.0,10.0,0,80000
5,2,3.0,4.0,1803,2.0,2,5.0,3.0,3.0,1134,0,1.0,1803,168,8,2000,1,3.0,1957,5.0,5.0,13125,3.0,484,0,1,3.0,19.0,0,155000
6,2,3.0,4.0,1632,1.0,1,5.0,0.0,2.0,800,832,1.0,800,400,7,2000,0,3.0,1966,2.0,5.0,9130,3.0,484,1,1,3.0,14.0,40,173000
6,2,2.0,2.0,1306,2.0,2,5.0,4.0,2.0,1306,0,1.0,1306,900,5,2005,1,3.0,2005,0.0,5.0,5381,0.0,624,0,1,3.0,16.0,63,196000
7,2,3.0,2.0,2329,1.0,2,5.0,5.0,2.0,1475,797,1.0,1532,1085,10,1990,1,3.0,1990,2.0,5.0,11839,3.0,514,1,1,3.0,20.0,121,262280
8,2,2.0,2.0,2524,3.0,2,5.0,4.0,2.0,2524,0,1.0,2524,1104,9,1981,1,3.0,1981,0.0,5.0,9600,3.0,542,1,1,3.0,14.0,120,278000
3,2,3.0,3.0,1733,1.0,2,5.0,4.0,3.0,0,0,1.0,1733,0,8,1955,1,3.0,1955,4.0,5.0,13680,4.0,452,0,1,3.0,7.0,0,139600
9,3,2.0,0.0,2868,3.0,3,3.0,4.0,0.0,1992,876,1.0,1992,240,11,2006,1,3.0,2005,2.0,5.0,16056,0.0,716,1,1,3.0,22.0,108,556581
5,2,3.0,2.0,990,1.0,1,1.0,0.0,3.0,990,0,1.0,990,686,5,1995,0,3.0,1994,2.0,5.0,9245,3.0,672,0,1,3.0,5.0,0,145000
5,2,3.0,3.0,1771,1.0,1,5.0,3.0,3.0,0,0,1.0,1771,0,9,2006,1,3.0,1960,4.0,5.0,21750,4.0,336,0,1,3.0,11.0,0,115000
4,1,3.0,3.0,930,1.0,1,1.0,0.0,2.0,0,0,1.0,930,0,6,2006,0,2.0,1946,4.0,5.0,11100,4.0,308,0,1,3.0,7.0,0,84900
7,2,2.0,2.0,1302,3.0,2,5.0,0.0,2.0,1302,0,1.0,1302,0,6,2007,0,3.0,2007,6.0,5.0,8993,0.0,436,0,1,3.0,8.0,22,176485
7,2,2.0,2.0,1316,3.0,2,5.0,4.0,2.0,1316,0,1.0,1316,0,6,2007,1,3.0,2007,6.0,5.0,11175,0.0,440,0,1,3.0,5.0,20,200141
6,2,3.0,4.0,1977,2.0,1,5.0,3.0,3.0,816,850,1.0,1127,442,9,1978,1,3.0,1964,5.0,5.0,9500,3.0,540,1,1,3.0,12.0,52,165000
5,1,3.0,4.0,1526,1.0,1,4.0,4.0,3.0,1216,0,1.0,1526,383,7,2002,1,3.0,1957,5.0,5.0,8562,0.0,364,0,1,3.0,7.0,78,144500
8,2,2.0,2.0,1989,3.0,2,5.0,4.0,2.0,1065,898,1.0,1091,932,7,2002,1,3.0,2002,2.0,5.0,11367,2.0,586,1,1,3.0,5.0,60,255000
6,2,3.0,2.0,1523,3.0,2,5.0,3.0,3.0,1193,0,1.0,1523,644,7,1976,1,3.0,1976,0.0,5.0,11361,3.0,478,0,1,3.0,14.0,0,180000
7,2,2.0,2.0,1364,2.0,2,5.0,4.0,2.0,1364,0,1.0,1364,659,6,2005,1,3.0,2005,2.0,5.0,7052,0.0,484,0,1,3.0,16.0,36,185850
7,2,2.0,2.0,1850,3.0,2,3.0,4.0,2.0,973,871,1.0,979,595,7,1994,1,3.0,1994,2.0,5.0,29959,3.0,467,1,1,3.0,15.0,98,248000
9,3,0.0,0.0,2184,3.0,2,5.0,4.0,0.0,1104,1054,1.0,1130,936,10,2008,1,3.0,2008,2.0,5.0,11308,0.0,836,1,1,3.0,16.0,102,335000
6,2,3.0,4.0,1991,1.0,1,1.0,4.0,3.0,854,895,1.0,1096,297,7,1950,1,1.0,1932,5.0,1.0,11275,2.0,432,1,1,3.0,6.0,0,220000
8,2,2.0,2.0,1338,3.0,2,5.0,0.0,2.0,1338,0,1.0,1338,616,6,2001,0,3.0,2001,2.0,5.0,4920,2.0,582,0,1,3.0,22.0,0,213500
3,3,1.0,4.0,894,2.0,1,1.0,0.0,3.0,894,0,1.0,894,0,6,1950,0,2.0,1935,6.0,5.0,18000,3.0,1248,0,1,0.0,9.0,20,81000
5,2,3.0,4.0,2337,1.0,2,1.0,0.0,3.0,662,915,0.0,1422,0,10,1950,0,3.0,1900,6.0,5.0,13600,3.0,560,0,2,4.0,17.0,57,90000
6,2,3.0,4.0,1103,1.0,1,1.0,4.0,2.0,1103,0,1.0,1103,397,5,1980,1,3.0,1925,1.0,5.0,6000,3.0,440,0,1,4.0,17.0,120,110500
5,2,3.0,4.0,1154,2.0,1,5.0,1.0,3.0,1154,0,1.0,1154,740,6,1966,1,3.0,1966,1.0,5.0,11000,2.0,480,1,1,3.0,12.0,58,154000
7,2,2.0,0.0,2260,2.0,2,5.0,0.0,2.0,1306,954,1.0,1306,1201,7,1997,0,3.0,1996,2.0,5.0,14000,1.0,533,1,1,3.0,4.0,44,328000
6,2,2.0,2.0,1571,2.0,2,5.0,3.0,3.0,799,772,1.0,799,0,7,1994,1,3.0,1993,6.0,5.0,7837,3.0,380,1,1,3.0,8.0,40,178000
6,2,3.0,4.0,1611,2.0,1,5.0,0.0,3.0,780,813,1.0,798,674,7,1964,0,3.0,1964,2.0,5.0,9760,1.0,442,1,1,3.0,12.0,128,167900
6,2,3.0,2.0,2521,3.0,2,5.0,4.0,3.0,942,1230,1.0,1291,837,10,1973,1,3.0,1973,0.0,5.0,3964,3.0,576,1,1,4.0,10.0,20,151400
5,2,3.0,4.0,893,1.0,1,1.0,0.0,2.0,845,0,1.0,893,220,4,2003,0,3.0,1949,0.0,5.0,9600,3.0,576,0,1,3.0,12.0,0,135000
5,1,3.0,4.0,1048,1.0,1,5.0,0.0,3.0,1048,0,1.0,1048,586,6,1956,0,3.0,1956,1.0,5.0,10152,3.0,286,0,1,3.0,12.0,20,135000
6,2,3.0,4.0,1556,1.0,1,5.0,0.0,3.0,727,727,1.0,829,298,8,1968,0,3.0,1968,5.0,5.0,11700,3.0,441,1,1,3.0,14.0,0,154000
5,1,3.0,1.0,1456,1.0,1,1.0,3.0,3.0,810,454,1.0,1002,0,7,1950,1,3.0,1948,6.0,5.0,7585,2.0,280,0,1,3.0,7.0,0,91500
6,2,3.0,4.0,1426,3.0,1,5.0,0.0,3.0,690,728,1.0,698,535,6,1977,0,0.0,1977,1.0,5.0,7950,3.0,440,1,1,3.0,7.0,0,159500
7,3,2.0,2.0,1240,2.0,2,5.0,0.0,2.0,1240,0,1.0,1240,0,5,2006,0,3.0,2006,6.0,5.0,8556,0.0,826,0,1,3.0,5.0,93,194000
7,1,3.0,4.0,1740,1.0,1,5.0,4.0,3.0,800,780,1.0,960,410,6,1984,2,3.0,1940,1.0,5.0,13125,3.0,240,1,1,3.0,6.0,0,219500
5,2,3.0,1.0,1466,1.0,2,5.0,3.0,2.0,796,370,1.0,1096,626,7,1989,1,3.0,1936,0.0,5.0,10800,3.0,566,0,1,3.0,17.0,21,170000
5,1,3.0,4.0,1096,3.0,1,5.0,0.0,3.0,1096,0,1.0,1096,75,6,1969,0,3.0,1969,1.0,5.0,15870,2.0,299,0,1,3.0,12.0,32,138800
6,2,2.0,2.0,848,2.0,1,5.0,4.0,2.0,848,0,1.0,848,662,3,2004,1,3.0,2004,2.0,5.0,4435,2.0,420,0,1,4.0,5.0,0,155900
5,1,3.0,2.0,990,1.0,1,5.0,0.0,3.0,990,0,1.0,990,495,5,1994,0,3.0,1994,2.0,5.0,8775,3.0,299,0,1,3.0,5.0,64,126000
6,2,2.0,4.0,1258,2.0,2,5.0,0.0,2.0,1258,0,1.0,1258,656,5,2004,0,3.0,1971,0.0,5.0,11040,3.0,528,0,1,3.0,14.0,0,145000
5,1,3.0,4.0,1040,3.0,1,5.0,0.0,3.0,1040,0,1.0,1040,824,5,1963,0,3.0,1963,0.0,5.0,7500,3.0,308,1,1,3.0,19.0,0,133000
7,2,2.0,2.0,1459,2.0,2,5.0,4.0,2.0,1459,0,1.0,1459,0,6,2002,1,3.0,2002,6.0,5.0,8749,3.0,527,0,1,3.0,5.0,39,192000
6,1,3.0,4.0,1251,2.0,1,5.0,4.0,3.0,1251,0,1.0,1251,553,6,1964,2,3.0,1964,1.0,5.0,8800,3.0,461,0,1,3.0,12.0,116,160000
6,2,3.0,2.0,1498,3.0,2,5.0,3.0,3.0,691,807,1.0,691,592,6,1996,1,3.0,1995,0.0,5.0,13031,3.0,409,1,1,3.0,8.0,44,187500
6,2,3.0,2.0,996,1.0,1,5.0,0.0,2.0,936,0,1.0,996,747,5,1992,0,3.0,1992,2.0,5.0,9069,0.0,564,0,1,3.0,20.0,0,147000
4,1,3.0,4.0,1092,2.0,1,5.0,0.0,3.0,546,546,1.0,546,334,6,1973,0,3.0,1973,1.0,5.0,1974,3.0,286,1,1,4.0,10.0,96,83500
8,3,2.0,2.0,1953,2.0,2,5.0,4.0,2.0,1082,871,1.0,1082,0,9,2006,1,3.0,2005,6.0,5.0,10574,2.0,1043,1,1,1.0,21.0,50,252000
7,2,2.0,2.0,1709,1.0,2,1.0,0.0,2.0,970,739,1.0,970,0,7,2004,0,3.0,2004,6.0,5.0,2522,3.0,380,0,1,4.0,7.0,40,137500
8,2,2.0,2.0,1247,3.0,1,5.0,4.0,2.0,1247,0,1.0,1247,1039,4,2005,1,3.0,2005,2.0,5.0,3316,3.0,550,1,1,1.0,21.0,84,197000
3,2,3.0,3.0,1040,1.0,2,1.0,0.0,3.0,0,0,0.0,1040,0,6,1950,0,3.0,1950,4.0,5.0,8544,4.0,400,0,2,3.0,12.0,0,92900
7,2,2.0,2.0,1252,1.0,2,1.0,0.0,2.0,600,628,1.0,624,510,4,2000,0,3.0,1999,1.0,5.0,2160,3.0,462,1,1,1.0,21.0,48,160000
6,2,3.0,4.0,1694,1.0,2,1.0,4.0,3.0,1181,304,1.0,1390,423,7,1950,1,0.0,1925,5.0,5.0,8400,3.0,576,0,1,3.0,18.0,0,136500
5,2,3.0,4.0,1200,1.0,1,1.0,0.0,2.0,864,0,1.0,1200,661,6,1998,0,3.0,1965,2.0,5.0,9230,2.0,884,1,1,3.0,12.0,64,146000
5,1,3.0,4.0,936,3.0,1,5.0,0.0,3.0,936,0,1.0,936,248,4,2000,0,3.0,1956,1.0,5.0,5868,3.0,308,0,1,3.0,12.0,0,129000
6,2,2.0,2.0,1314,2.0,2,5.0,4.0,2.0,1314,0,1.0,1314,24,6,2006,1,3.0,2006,2.0,5.0,9317,3.0,440,0,1,3.0,5.0,22,176432
6,0,3.0,4.0,1355,0.0,1,0.0,0.0,2.0,684,582,1.0,773,0,7,2006,0,3.0,1914,6.0,3.0,6882,3.0,0,1,1,4.0,9.0,0,127000
8,2,2.0,2.0,1088,2.0,1,5.0,0.0,2.0,1074,0,1.0,1088,0,5,1986,0,3.0,1986,6.0,5.0,3696,3.0,461,1,1,3.0,22.0,74,170000
4,1,3.0,4.0,1324,1.0,1,1.0,0.0,3.0,672,567,1.0,757,672,6,1950,0,3.0,1936,1.0,5.0,6000,3.0,240,0,1,4.0,3.0,0,128000
7,2,3.0,2.0,1601,2.0,2,5.0,3.0,3.0,1271,0,1.0,1601,704,7,1978,1,3.0,1978,0.0,5.0,11880,3.0,478,0,1,3.0,14.0,0,157000
2,1,3.0,4.0,438,1.0,1,1.0,0.0,1.0,290,0,0.0,438,290,3,1950,0,0.0,1920,5.0,5.0,8400,3.0,246,0,1,3.0,18.0,0,60000
5,1,3.0,4.0,950,1.0,1,1.0,0.0,3.0,950,0,1.0,950,412,5,1971,0,3.0,1971,1.0,5.0,9758,3.0,280,0,1,3.0,12.0,0,119500
5,1,3.0,4.0,1134,2.0,1,5.0,0.0,3.0,1010,0,1.0,1134,588,6,2002,0,3.0,1960,5.0,5.0,7000,3.0,254,0,1,3.0,12.0,16,135000
6,2,3.0,4.0,1194,3.0,1,3.0,2.0,3.0,655,0,1.0,1194,655,6,1959,1,3.0,1959,0.0,5.0,8910,2.0,539,0,1,3.0,12.0,0,159500
5,2,3.0,4.0,1302,1.0,2,1.0,0.0,3.0,630,672,1.0,630,0,6,1970,0,3.0,1970,6.0,5.0,2016,3.0,440,1,1,4.0,2.0,0,106000
8,2,2.0,0.0,2622,2.0,2,5.0,3.0,2.0,1463,1122,1.0,1500,1032,9,1995,2,3.0,1994,2.0,5.0,12256,0.0,712,1,1,3.0,15.0,32,325000
7,2,2.0,2.0,1442,3.0,2,5.0,3.0,2.0,910,0,1.0,1442,738,6,1991,1,3.0,1990,2.0,5.0,10357,2.0,719,0,1,3.0,20.0,244,179900
7,2,2.0,0.0,2021,2.0,2,3.0,4.0,2.0,868,1134,1.0,887,0,9,2006,1,1.0,2006,6.0,5.0,23257,3.0,422,1,1,3.0,8.0,100,274725
6,2,3.0,2.0,1690,2.0,2,5.0,3.0,3.0,924,742,1.0,948,0,7,2000,1,3.0,2000,6.0,5.0,8063,3.0,463,1,1,3.0,8.0,48,181000
8,3,2.0,0.0,1836,3.0,2,5.0,4.0,2.0,1836,0,1.0,1836,1039,7,2005,1,3.0,2004,2.0,5.0,11362,2.0,862,0,1,3.0,16.0,185,280000
6,2,3.0,2.0,1658,3.0,2,5.0,3.0,3.0,773,885,1.0,773,219,8,1996,1,3.0,1995,2.0,5.0,8000,3.0,431,1,1,3.0,8.0,84,188000
7,2,3.0,4.0,1964,2.0,2,5.0,4.0,3.0,803,866,1.0,1098,403,8,1976,1,3.0,1976,0.0,5.0,10480,3.0,483,1,1,3.0,14.0,69,205000
5,1,3.0,4.0,816,1.0,1,1.0,0.0,3.0,816,0,1.0,816,708,5,1957,0,3.0,1957,2.0,5.0,7100,3.0,308,0,1,3.0,12.0,0,129900
5,1,3.0,4.0,1008,1.0,1,5.0,0.0,2.0,1008,0,1.0,1008,643,6,2006,0,3.0,1953,1.0,5.0,8923,3.0,240,0,1,3.0,12.0,18,134500
5,1,3.0,4.0,833,1.0,1,1.0,0.0,2.0,833,0,1.0,833,415,4,2000,0,3.0,1954,5.0,5.0,5400,3.0,326,0,1,3.0,17.0,0,117000
8,3,2.0,0.0,1734,2.0,2,5.0,4.0,0.0,1734,0,1.0,1734,1004,7,2007,1,3.0,2007,2.0,5.0,12085,3.0,928,0,1,3.0,16.0,0,318000
8,2,2.0,2.0,1419,3.0,2,3.0,3.0,2.0,408,640,1.0,779,353,7,2002,1,3.0,2002,2.0,5.0,7750,3.0,527,1,1,3.0,8.0,0,184100
5,2,3.0,4.0,894,2.0,1,5.0,0.0,2.0,894,0,1.0,894,702,5,2003,0,3.0,1967,1.0,5.0,9764,3.0,450,0,1,3.0,19.0,0,130000
5,1,3.0,4.0,1601,2.0,1,3.0,0.0,3.0,533,580,1.0,1021,0,6,1987,0,3.0,1958,6.0,5.0,13825,3.0,300,0,1,3.0,19.0,34,140000
5,1,3.0,4.0,1040,2.0,1,5.0,0.0,3.0,1040,0,1.0,1040,369,6,1959,0,3.0,1959,3.0,5.0,7560,3.0,286,0,1,3.0,12.0,0,133700
6,1,3.0,4.0,1012,1.0,1,1.0,4.0,3.0,1012,0,1.0,1012,0,6,1950,1,0.0,1920,6.0,5.0,8263,3.0,308,0,1,4.0,9.0,22,118400
7,3,2.0,2.0,1552,2.0,2,5.0,0.0,2.0,1552,0,1.0,1552,24,7,2006,0,3.0,2005,2.0,5.0,10084,0.0,782,0,1,3.0,5.0,20,212900
4,1,3.0,4.0,960,1.0,1,4.0,0.0,3.0,672,0,1.0,960,0,5,1956,0,3.0,1956,6.0,5.0,8926,3.0,288,0,1,3.0,7.0,0,112000
5,0,3.0,4.0,698,0.0,1,0.0,0.0,3.0,698,0,1.0,698,0,4,2008,0,3.0,1947,6.0,3.0,9405,3.0,0,0,1,3.0,7.0,200,118000
7,2,3.0,2.0,1482,3.0,2,5.0,3.0,2.0,384,670,1.0,812,0,7,1992,1,3.0,1992,6.0,5.0,9125,3.0,392,1,1,3.0,8.0,25,163900
4,2,3.0,4.0,1005,1.0,1,1.0,3.0,1.0,1005,0,1.0,1005,0,5,1955,1,3.0,1955,6.0,1.0,10434,3.0,672,0,1,3.0,12.0,0,115000
7,3,2.0,2.0,1555,3.0,2,5.0,3.0,2.0,1373,0,1.0,1555,0,7,2007,1,3.0,2007,6.0,5.0,3684,3.0,660,0,1,3.0,0.0,20,174000
7,3,2.0,2.0,1530,3.0,2,5.0,4.0,2.0,1530,0,1.0,1530,1300,7,2004,1,3.0,2004,2.0,5.0,14572,0.0,630,0,1,3.0,8.0,36,259000
7,2,2.0,2.0,1959,3.0,2,3.0,4.0,2.0,847,1112,1.0,847,0,8,2005,1,3.0,2004,6.0,5.0,11796,0.0,434,1,1,3.0,8.0,48,215000
5,2,3.0,2.0,936,1.0,1,1.0,0.0,3.0,936,0,1.0,936,936,4,1980,0,3.0,1980,2.0,5.0,7200,1.0,672,0,1,4.0,17.0,0,140000
4,2,3.0,4.0,1981,1.0,2,1.0,3.0,2.0,1122,653,1.0,1328,622,7,1950,2,3.0,1928,1.0,5.0,7804,3.0,576,0,1,3.0,18.0,44,135000
5,0,3.0,2.0,974,0.0,1,0.0,0.0,3.0,974,0,1.0,974,212,5,1992,0,3.0,1991,1.0,3.0,10712,2.0,0,0,1,3.0,11.0,28,93500
6,1,3.0,4.0,2210,1.0,2,1.0,0.0,1.0,1008,1032,1.0,1178,0,8,1950,0,3.0,1880,6.0,5.0,9900,2.0,205,0,1,4.0,17.0,48,117500
8,2,2.0,2.0,2020,2.0,2,5.0,3.0,2.0,1128,878,1.0,1142,584,8,1995,1,3.0,1995,2.0,5.0,9828,3.0,466,1,1,3.0,20.0,155,239500
6,2,3.0,2.0,1600,3.0,2,5.0,3.0,3.0,916,684,1.0,916,0,7,1997,1,1.0,1997,6.0,5.0,8773,0.0,460,1,1,3.0,8.0,38,169000
6,1,3.0,4.0,986,1.0,1,1.0,4.0,3.0,960,0,0.0,986,0,5,1950,1,3.0,1926,6.0,5.0,6180,3.0,180,0,1,4.0,3.0,128,102000
6,1,3.0,4.0,1252,1.0,1,5.0,0.0,3.0,1032,220,1.0,1032,280,6,1950,0,3.0,1950,1.0,5.0,9600,3.0,288,0,1,3.0,12.0,0,119000
5,0,3.0,4.0,1020,0.0,1,0.0,0.0,3.0,780,240,0.0,780,0,6,1996,0,3.0,1875,6.0,3.0,6342,3.0,0,0,1,3.0,19.0,0,94000
6,2,3.0,4.0,1567,2.0,2,5.0,3.0,2.0,1567,0,1.0,1567,1567,5,1977,2,3.0,1977,0.0,5.0,9819,1.0,714,0,1,3.0,11.0,32,196000
5,2,3.0,4.0,1167,1.0,1,1.0,4.0,3.0,915,0,1.0,1167,645,6,1950,1,3.0,1920,1.0,5.0,8731,3.0,495,0,1,3.0,3.0,0,144000
5,2,3.0,4.0,952,1.0,1,1.0,0.0,3.0,952,0,1.0,952,852,4,1951,0,3.0,1951,0.0,5.0,7350,2.0,840,0,1,3.0,12.0,0,139000
5,2,3.0,4.0,1868,1.0,2,5.0,3.0,2.0,780,780,1.0,1088,381,9,1976,1,3.0,1976,0.0,5.0,10304,3.0,484,1,1,3.0,14.0,96,197500
8,3,2.0,0.0,2828,2.0,3,3.0,3.0,2.0,1466,1362,1.0,1466,1150,11,2007,1,3.0,2006,2.0,5.0,9965,1.0,1052,0,1,3.0,5.0,144,424870
5,0,3.0,4.0,1006,0.0,1,0.0,0.0,3.0,1006,0,1.0,1006,288,5,1959,0,3.0,1959,2.0,3.0,9000,3.0,0,0,1,3.0,19.0,24,80000
4,1,3.0,2.0,924,1.0,1,1.0,0.0,1.0,672,252,0.0,672,348,5,1950,0,3.0,1941,1.0,5.0,12180,3.0,280,0,1,3.0,7.0,0,80000
5,1,3.0,4.0,1576,1.0,1,1.0,4.0,3.0,1042,534,1.0,1042,0,8,1950,1,3.0,1928,6.0,5.0,6240,3.0,225,0,1,4.0,3.0,0,149000
6,2,2.0,2.0,1298,1.0,2,5.0,3.0,2.0,1298,0,1.0,1298,1258,5,1985,1,3.0,1985,2.0,5.0,11200,3.0,403,0,1,3.0,20.0,26,180000
7,1,3.0,4.0,1564,1.0,1,5.0,4.0,1.0,704,704,1.0,860,275,7,1950,1,0.0,1941,5.0,5.0,12000,3.0,234,1,1,3.0,6.0,0,174500
7,1,3.0,4.0,1111,1.0,1,1.0,4.0,3.0,572,539,1.0,572,0,5,1950,1,3.0,1926,6.0,5.0,5700,3.0,288,0,1,4.0,17.0,0,116900
7,2,3.0,4.0,1482,1.0,1,1.0,0.0,3.0,650,650,1.0,832,624,7,1988,0,3.0,1920,0.0,5.0,9000,3.0,324,0,1,4.0,17.0,0,143000
6,1,3.0,4.0,932,1.0,1,5.0,4.0,2.0,932,0,1.0,932,0,4,1950,1,3.0,1950,6.0,5.0,8280,3.0,306,0,1,3.0,12.0,0,124000
5,2,3.0,4.0,1466,3.0,1,5.0,4.0,1.0,1466,0,1.0,1466,176,6,1959,2,3.0,1959,1.0,5.0,17755,3.0,528,1,1,3.0,7.0,140,149900
6,2,3.0,4.0,1811,3.0,1,5.0,4.0,0.0,1073,0,1.0,1811,296,6,2004,1,3.0,1956,0.0,5.0,14115,3.0,470,0,1,3.0,6.0,0,230000
6,1,2.0,4.0,816,1.0,1,1.0,0.0,3.0,816,0,1.0,816,538,5,2007,0,3.0,1930,0.0,5.0,5890,0.0,432,0,1,4.0,9.0,0,120500
7,2,3.0,4.0,1820,1.0,1,5.0,4.0,2.0,864,918,1.0,902,454,8,1988,2,3.0,1965,0.0,5.0,13700,1.0,492,2,1,3.0,12.0,84,201800
5,2,2.0,2.0,1437,2.0,2,5.0,2.0,2.0,1437,0,1.0,1437,1157,6,2004,1,3.0,1976,0.0,5.0,10768,1.0,528,0,1,3.0,24.0,21,218000
5,2,3.0,4.0,1265,2.0,2,5.0,4.0,2.0,1219,0,1.0,1265,633,6,1999,1,3.0,1965,0.0,5.0,9350,1.0,502,0,1,3.0,12.0,92,179900
7,2,2.0,2.0,1314,2.0,2,5.0,4.0,2.0,1314,0,1.0,1314,904,6,2008,1,3.0,2007,2.0,5.0,5001,3.0,626,0,1,3.0,16.0,62,230000
8,3,2.0,2.0,1580,2.0,2,5.0,0.0,2.0,1580,0,1.0,1580,0,7,2008,0,3.0,2007,6.0,5.0,11932,3.0,830,0,1,3.0,21.0,24,235128
6,2,2.0,4.0,1876,2.0,2,5.0,3.0,2.0,901,933,1.0,943,442,8,1974,1,3.0,1974,0.0,5.0,9120,3.0,540,1,1,3.0,14.0,69,185000
6,2,3.0,2.0,1456,1.0,2,5.0,3.0,3.0,855,601,1.0,855,311,7,1978,1,3.0,1978,0.0,5.0,2280,3.0,440,1,1,3.0,13.0,0,146000
6,2,2.0,4.0,1640,1.0,1,1.0,4.0,2.0,1296,0,1.0,1640,728,7,2006,1,2.0,1954,1.0,5.0,14778,3.0,924,0,1,3.0,6.0,0,224000
5,2,3.0,2.0,894,3.0,1,5.0,1.0,3.0,894,0,1.0,894,492,5,1968,1,3.0,1968,1.0,5.0,8724,3.0,450,0,1,3.0,19.0,0,129000
4,2,3.0,2.0,1258,1.0,0,2.0,0.0,3.0,1198,0,1.0,1258,1198,6,1969,0,3.0,1969,2.0,5.0,12900,0.0,400,2,2,3.0,19.0,0,108959
5,2,3.0,2.0,1432,1.0,1,5.0,3.0,2.0,1360,0,1.0,1432,680,5,1978,1,3.0,1978,0.0,5.0,16157,1.0,588,1,1,3.0,24.0,180,194000
